GOID,Title,Date,Source Type,Authors,Publication ID,Publication Title,Publisher City,Publisher Province,Publisher Name,Publisher ZipCode,Object Type,Language,Pages,Start Page,Company Name,Company NAIC,Subject Terms
2775347508,"Hsing Yun, 95, Monk and Builder of a Modern Brand of Buddhism in China",2023-02-12,Newspapers,"['May, Tiffany']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.25,,,"['Religious figures', 'Monks', 'Buddhists', 'Buddhism', 'Deaths']"
2775347563,"A Spy Balloon and a Reporting Trip, Up in the Air",2023-02-12,Newspapers,"['Wong, Edward']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.2,,,"['Coronaviruses', 'Diplomatic & consular services', 'Reporters']"
2775347565,Object in Skies Over Canada Is Shot Down,2023-02-12,Newspapers,"['Cooper, Helene']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,"['US Northern Command', 'Department of Defense']","['928110', '928110']","['Military bases', 'Surveillance', 'Prime ministers', 'Armed forces', 'Intelligence services']"
2775520803,Objects in Sky Cause Concern On the Ground,2023-02-13,Newspapers,"['Barnes, Julian E', 'Cooper, Helene', 'Wong, Edward']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,['Department of Defense'],['928110'],"['Aircraft', 'Balloons', 'Intelligence gathering', 'Military bases', 'Surveillance', 'Defense', 'Espionage', 'Extraterrestrial life', 'Armed forces', 'Intelligence services', 'Unidentified flying objects--UFO', 'National security']"
2775802852,National Security Questions Arise as More Unidentified Objects Have Been Detected Over North America,2023-02-13,Newspapers,"['Shear, Michael D']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['National Security Council'],['928110'],"['Press conferences', 'Councils', 'National security', 'Extraterrestrial life']"
2775802862,Ford Will Build a U.S. Battery Factory With Technology From China,2023-02-13,Newspapers,"['Boudette, Neal E', 'Bradsher, Keith']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['Ford Motor Co'],"['333924', '336110', '336390']","['Electrolytes', 'Science education', 'Electric vehicles', 'Mathematics education', 'Automobile industry', 'Manufacturing', 'Lithium', 'Factories']"
2775853401,Tensions Rise Over Spy Programs as U.S. Investigates Downed Craft,2023-02-13,Newspapers,"['Wong, Edward', 'Sanger, David E', 'Barnes, Julian E', 'Schmitt, Eric']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['National Security Council'],['928110'],"['Councils', 'National security', 'Balloons', 'Altitude', 'Intelligence gathering', 'Surveillance', 'Espionage', 'Armed forces']"
2775871040,U.S. and China in Growing Diplomatic Crisis Over Spying Programs,2023-02-14,Newspapers,"['Wong, Edward', 'Sanger, David E', 'Barnes, Julian E', 'Schmitt, Eric']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.7,['National Security Council'],['928110'],"['National security', 'Altitude', 'Balloons', 'Intelligence gathering', 'Surveillance', 'Espionage', 'Armed forces']"
2775871060,"Scientist Eager To Scan Globe At 60,000 Feet",2023-02-14,Newspapers,"['Buckley, Chris']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,['Beihang University'],['611310'],"['Aviation', 'Surveillance', 'Armed forces', 'Altitude', 'Balloons', 'Political parties', 'Unidentified flying objects--UFO', 'National security', 'Aeronautical research', 'International relations-US', 'Scientists']"
2775871065,Ford Plans Battery Factory Using Chinese Technology,2023-02-14,Newspapers,"['Boudette, Neal E', 'Bradsher, Keith']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.1,['Ford Motor Co'],"['333924', '336110', '336390']","['Electrolytes', 'Science education', 'Electric vehicles', 'Mathematics education', 'Automobile industry', 'Lithium', 'Factories']"
2775871106,Marjorie Taylor Greene Didn't Like What She Saw,2023-02-14,Newspapers,"['Collins, Gail', 'Stephens, Bret']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.18,,,"['State of the Union Address', 'Speeches', 'Politics', 'Presidential communications and messages']"
2776228154,A Rising Awareness That Balloons Are Everywhere in Our Skies,2023-02-14,Newspapers,"['Broad, William J']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,"['National Aeronautics & Space Administration--NASA', 'National Weather Service-US']","['927110', '924120']","['Surveillance', 'Weather', 'Balloons', 'Altitude']"
2776262275,"Flying Objects Could Turn Out to Be Harmless, U.S. Says",2023-02-14,Newspapers,"['Shear, Michael D', 'Demirjian, Karoun']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['Senate'],['921120'],"['Legislators', 'International relations', 'Surveillance', 'Espionage', 'Congressional committees']"
2776291455,China Tries to Depict Furor Over Spy Balloon as Sign of U.S. Decline,2023-02-14,Newspapers,"['Pierson, David']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['National Security Council'],['928110'],"['Councils', 'National security', 'International relations', 'Diplomatic & consular services', 'Altitude', 'Balloons', 'Speeches', 'Leadership', 'Presidents', 'Modernization', 'Propaganda', 'Airships', 'Foreign policy']"
2776316353,"To China, Balloon Rift Is Sign of U.S. Decline",2023-02-15,Newspapers,"['Pierson, David']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.10,,,"['Speeches', 'Leadership', 'Presidents', 'Modernization', 'Propaganda', 'Airships', 'International relations', 'Diplomatic & consular services', 'Foreign policy']"
2776316355,"Flock of Thousands Went Mostly Unnoticed, Till Now",2023-02-15,Newspapers,"['Broad, William J']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.10,"['National Aeronautics & Space Administration--NASA', 'National Weather Service-US']","['927110', '924120']","['Surveillance', 'Weather', 'Balloons', 'Altitude', 'Earth']"
2776316358,Is China 'Probing With Bayonets'?,2023-02-15,Newspapers,"['Stephens, Bret']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.23,,,"['Aircraft', 'Balloons']"
2776316427,3 Objects Shot Down by U.S. May Be Harmless,2023-02-15,Newspapers,"['Shear, Michael D', 'Demirjian, Karoun']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.10,['Senate'],['921120'],"['Surveillance', 'Espionage', 'Legislators', 'International relations', 'Congressional committees']"
2776655799,China Accuses U.S. of Flying Balloons Over Xinjiang and Tibet,2023-02-15,Newspapers,"['Pierson, David']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['Department of the Navy'],['928110'],"['Surveillance', 'Airships', 'Balloons']"
2776877533,How a Fog of Questions Over a Spy Balloon and UFOs Fed a Diplomatic Crisis,2023-02-15,Newspapers,"['Wong, Edward', 'Barnes, Julian E', 'Entous, Adam']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,"['Department of Defense', 'Department of the Navy']","['928110', '928110']","['Politics', 'Diplomatic & consular services', 'Military bases', 'Armed forces']"
2776904073,Beijing Says The U.S. Flew Spy Balloons Over Xinjiang,2023-02-16,Newspapers,"['Pierson, David']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.8,,,"['Surveillance', 'Balloons']"
2776904123,Washington's Views on Aerial Objects Continue to Evolve,2023-02-16,Newspapers,"['Wong, Edward', 'Barnes, Julian E', 'Entous, Adam']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.8,['Department of Defense'],['928110'],"['Politics', 'Diplomatic & consular services', 'Balloons', 'Intelligence gathering', 'Military bases', 'Surveillance', 'Satellites', 'Espionage', 'Armed forces']"
2776904146,U.F.O.s and Other Unsolved Mysteries of Our Time,2023-02-16,Newspapers,"['Douthat, Ross']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.26,,,"['Earthquakes', 'Conspiracy']"
2777096729,Biden Suggests the Latest Objects Shot Down by the U.S. Military Were Not for Surveillance,2023-02-16,Newspapers,"['Baker, Peter']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,,,"['Presidents', 'Recreation', 'Surveillance']"
2777132908,Biden Tries to Calm Tensions Over Chinese Aerial Spying,2023-02-16,Newspapers,"['Baker, Peter']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['Congress-US'],['921120'],"['Task forces', 'National security', 'Balloons', 'Intelligence gathering', 'Presidents', 'Surveillance', 'Military technology', 'Inventory', 'Armed forces']"
2777206006,Biden Says He Plans to Speak With Xi About China's Surveillance Craft,2023-02-17,Newspapers,"['Baker, Peter']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.9,['Congress-US'],['921120'],"['Task forces', 'National security', 'Balloons', 'Intelligence gathering', 'Presidents', 'Surveillance', 'Military technology', 'Inventory', 'Armed forces']"
2777206028,China Blends Private Firms With Military,2023-02-17,Newspapers,"['Swanson, Ana', 'Buckley, Chris']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,,,"['Aviation', 'Innovations', 'Asian Americans', 'Drones', 'Technology', 'Defense industry', 'Sanctions', 'Balloons', 'Export controls']"
2777564699,U.S. Is Concerned Beijing Has Edge At High Altitudes,2023-02-18,Newspapers,"['Wong, Edward', 'Schmitt, Eric', 'Barnes, Julian E']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,,,"['Cold War', 'Military policy', 'Space exploration', 'International law', 'Altitude', 'Balloons', 'Intelligence gathering', 'Military bases', 'Military supplies', 'Missiles', 'Surveillance', 'Military technology', 'Defense', 'Satellites', 'Espionage', 'Armed forces', 'Space weapons', 'Intelligence services']"
2777564712,"Balloon Crisis Highlights Split in China's Leadership, a Top Pentagon Official Says",2023-02-18,Newspapers,"['Schmitt, Eric', 'Montague, Zach']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.8,['US Northern Command'],['928110'],"['Cold War', 'Surveillance', 'Political leadership', 'Armed forces', 'Altitude', 'Political parties']"
2777787371,74-Year-Old’s Killing Underscores Rise in Attacks on Older New Yorkers,2023-02-18,Newspapers,"['Cramer, Maria']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,,,"['Corporate presidents', 'Home invasion', 'Martial arts', 'Aging', 'Stabbings', 'Pandemics', 'Public prosecutors', 'Older people', 'Crime prevention', 'Surveillance', 'Sex crimes', 'Robbery', 'Sexual abuse', 'Murders & murder attempts', 'Senior citizen centers']"
2777787372,Kamala Harris Accuses Russia of ‘Crimes Against Humanity’ in Ukraine,2023-02-18,Newspapers,"['Crowley, Michael', 'Sanger, David E']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,,,"['Invasions', 'War crimes', 'Crimes against humanity', 'Presidents', 'Surveillance', 'Peace negotiations', 'Truces & cease fires']"
2777787373,Beauty in the Aftermath,2023-02-18,Newspapers,"['Heinrich, Will']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['Department of the Navy'],['928110'],"['Art galleries & museums', 'Photographers', '19th century', 'Armed forces']"
2777801917,Affirmative Action's Fate Hinges on Its Past,2023-02-19,Newspapers,"['Leonhardt, David']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.2,,,"['Evidence', 'Black students', 'Racial discrimination', 'Government investigations', 'Low income groups', 'Income distribution', 'Presidents', 'Multiculturalism & pluralism', 'Criminal investigations', 'Race', 'Assassinations & assassination attempts', 'Affirmative action']"
2777801939,Killing Adds to Fears Of Older New Yorkers,2023-02-19,Newspapers,"['Cramer, Maria']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.20,,,"['Home invasion', 'Martial arts', 'Aging', 'Stabbings', 'Pandemics', 'Public prosecutors', 'Older people', 'Crime prevention', 'Surveillance', 'Sex crimes', 'Robbery', 'Sexual abuse', 'Murders & murder attempts', 'Senior citizen centers']"
2777801976,Blinken Rebukes Chinese Diplomat Over Spy Balloon,2023-02-19,Newspapers,"['Crowley, Michael', 'Sanger, David E']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,,,"['Cold War', 'Surveillance', 'Diplomatic & consular services', 'Meetings', 'International relations-US', 'Espionage', 'Diplomacy', 'Balloons', 'Foreign policy']"
2777802002,Harris Says Russia Committed 'Crimes Against Humanity',2023-02-19,Newspapers,"['Crowley, Michael', 'Sanger, David E']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.12,['Communist Party-China'],['813940'],"['Invasions', 'War crimes', 'Crimes against humanity', 'Political parties', 'Vice Presidents', 'Surveillance', 'Peace negotiations', 'Truces & cease fires']"
2777929320,Beauty in the Aftermath,2023-02-19,Newspapers,"['Heinrich, Will']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['Department of the Navy'],['928110'],"['Art galleries & museums', 'Photographers', '19th century', 'Armed forces']"
2777961355,Scenes of Beauty Amid Ocean Salvage,2023-02-20,Newspapers,"['Heinrich, Will']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,C.6,,,"['Photographs', 'Photographers', 'Balloons', 'Art galleries & museums']"
2778040998,"With an Eye on China, Philippines Moves Closer to U.S. Interests",2023-02-20,Newspapers,"['Sui-Lee, Wee', 'Elemia, Camille']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,,,"['Diplomatic & consular services', 'Territorial issues', 'Military bases', 'Defense', 'Military personnel', 'Armed forces', 'Foreign policy']"
2778088742,Inside the Hunt for UFOs at the End of the World,2023-02-20,Newspapers,"['Rogers, Katie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,,,"['Aircraft', 'Threats', 'National security', 'Balloons', 'Intelligence gathering', 'Surveillance', 'Espionage', 'Pilots', 'Armed forces', 'Intelligence services']"
2778088745,China Says U.S. Is ‘Not Qualified’ to Issue Orders on Arms,2023-02-20,Newspapers,"['Buckley, Chris']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,,,"['Presidents', 'Peace negotiations', 'Military technology', 'Diplomatic & consular services', 'Foreign policy']"
2778088750,"In Biden’s Unannounced Visit to Kyiv, a Preview of an Increasingly Direct Contest With Putin",2023-02-20,Newspapers,"['Sanger, David E', 'Troianovski, Anton']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,,,"['Speeches', 'Presidents', 'Arms control & disarmament', 'National security', 'Nuclear weapons']"
2778138961,"In Biden’s Unannounced Visit to Kyiv, a Preview of an Increasingly Direct Contest With Putin",2023-02-21,Newspapers,"['Sanger, David E', 'Troianovski, Anton']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,,,"['Speeches', 'Presidents', 'Arms control & disarmament', 'National security', 'Nuclear weapons']"
2778162240,"About That U.F.O. We Shot Down. Um, Never Mind.",2023-02-21,Newspapers,"['Rogers, Katie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.10,,,"['Aircraft', 'Threats', 'National security', 'Balloons', 'Intelligence gathering', 'Surveillance', 'Espionage', 'Armed forces', 'Intelligence services']"
2778162271,"The U.S. Is 'Not Qualified' To Issue Orders on Arms For Russia, China Says",2023-02-21,Newspapers,"['Buckley, Chris']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.7,,,"['Presidents', 'Peace negotiations', 'Military technology', 'Diplomatic & consular services']"
2778162283,"Beijing Flexes, And Philippines Turns to the U.S.",2023-02-21,Newspapers,"['Sui-Lee, Wee', 'Elemia, Camille']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,,,"['Diplomatic & consular services', 'Territorial issues', 'Defense', 'Military personnel', 'Armed forces', 'Foreign policy', 'Independence movements', 'International relations-US']"
2778162284,A Challenge to Putin and His Worldview,2023-02-21,Newspapers,"['Sanger, David E', 'Troianovski, Anton']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,,,"['Speeches', 'Presidents', 'Arms control & disarmament', 'National security', 'Nuclear weapons', 'War', 'International relations-US', 'State visits', 'Foreign policy']"
2778646492,China’s Economic Support for Russia Could Elicit More Sanctions,2023-02-22,Newspapers,"['Swanson, Ana']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,,,"['Aircraft', 'Semiconductors', 'Observatories', 'International relations', 'Sanctions', 'International trade', 'Shipments', 'Manufacturing', 'Export controls']"
2778828564,U.S. Weighs Penalties For Evading Russia Bans,2023-02-23,Newspapers,"['Swanson, Ana']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.1,,,"['Aircraft', 'Semiconductors', 'Observatories', 'International relations', 'Sanctions', 'International trade', 'Shipments', 'Manufacturing', 'Export controls']"
2779149177,Why You Should Listen to Twitter on Two-Factor Authentication,2023-02-24,Newspapers,"['Chen, Brian X']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.5,,,"['Codes', 'Service introduction', 'Social networks', 'Text messaging']"
2779644881,Mystery Solved: Big Orb on Japanese Beach Is a Buoy,2023-02-25,Newspapers,"['Ueno, Hisako', 'Ives, Mike', 'Yuhas, Alan']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.10,,,"['Mascots', 'Espionage', 'Coastal zone management']"
2780191311,"Belarus Needs to Tighten Its Security, Says Lukashenko, as He Prepares to Visit China",2023-02-27,Newspapers,"['Bigg, Matthew Mpoke']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,,,"['Aircraft', 'Invasions', 'Presidents', 'Military aid']"
2780625911,Biden Administration Asks Congress to Reauthorize Warrantless Surveillance Law,2023-03-01,Newspapers,"['Savage, Charlie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.11,['Congress'],['921120'],"['Intelligence gathering', 'Foreign Intelligence Surveillance Act 1978-US', 'Electronic surveillance', 'Privacy', 'National security', 'Counterterrorism', 'Legislators']"
2781264463,New Biden Cybersecurity Strategy Assigns Responsibility to Tech Firms,2023-03-02,Newspapers,"['Sanger, David E']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['Federal Bureau of Investigation--FBI'],['922120'],"['Software', 'Defense contracts', 'Infrastructure', 'Hackers', 'National security', 'Liability', 'Presidents', 'Data encryption', 'Search warrants', 'Ransomware', 'Regulatory agencies', 'Cybercrime', 'Cybersecurity']"
2781441310,Biden's Cybersecurity Strategy Urges Stricter Mandates for Tech Companies,2023-03-03,Newspapers,"['Sanger, David E']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.13,"['National Security Agency', 'Congress-US']","['928110', '921120']","['Infrastructure', 'Hackers', 'National security', 'Liability', 'Data encryption', 'Search warrants', 'Ransomware', 'Cybercrime', 'Cybersecurity']"
2781676764,"As AI Booms, Lawmakers Struggle to Understand the Technology",2023-03-03,Newspapers,"['Kang, Cecilia', 'Satariano, Adam']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,"['OpenAI', 'Federal Trade Commission--FTC', 'Congress-US']","['541715', '926150', '921120']","['Regulation', 'Artificial intelligence', 'Legislators', 'Consumer protection', 'Leadership', 'Algorithms', 'Facial recognition technology', 'Research & development--R&D', 'Chatbots']"
2781859296,The West Tried to Isolate Russia. It Didn’t Work.,2023-03-03,Newspapers,"['Holder, Josh', 'Leatherby, Lauren', 'Troianovski, Anton', 'Cai, Weiyi']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['United Nations--UN'],['928120'],"['Cold War', 'Exports', 'Semiconductors', 'Prisoners of war & missing in action', 'Sanctions', 'International trade', 'Presidents']"
2782072807,The West Tried to Isolate Russia. It Didn't Work.,2023-03-04,Newspapers,"['Holder, Josh', 'Leatherby, Lauren', 'Troianovski, Anton', 'Cai, Weiyi']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.10,,,"['Cold War', 'Exports', 'Semiconductors', 'Prisoners of war & missing in action', 'Sanctions', 'International trade', 'Presidents']"
2782072829,Peace Prize Laureate Sentenced to 10 Years In a Belarusian Prison,2023-03-04,Newspapers,"['Higgins, Andrew']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.8,,,"['Invasions', 'Arrests', 'Peace', 'Alliances', 'Political prisoners', 'Criminal sentences', 'Leadership', 'Nobel prizes', 'Human rights']"
2782072836,A.I. Regulation Can Be Puzzle To Lawmakers,2023-03-04,Newspapers,"['Kang, Cecilia', 'Satariano, Adam']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,"['OpenAI', 'Congress-US']","['541715', '921120']","['Technological change', 'Regulation', 'Artificial intelligence', 'Legislators', 'Consumer protection', 'Leadership', 'Algorithms', 'Facial recognition technology', 'Research & development--R&D', 'Chatbots']"
2782596612,This Debate Hasn't Made Us Safer,2023-03-05,Newspapers,"['Wallace-Wells, David']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,SR.4,,,"['Laboratories', 'Viruses', 'Genomes', 'Conspiracy', 'Severe acute respiratory syndrome coronavirus 2', 'Pandemics', 'Zoonoses']"
2782860856,"With Mock Battles, Marines Prepare for a Pacific Island Fight",2023-03-06,Newspapers,"['Ismay, John']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.10,['Department of Defense'],['928110'],"['Islands', 'Aircraft', 'Military exercises', 'Military supplies', 'Military bases', 'Drones', 'Surveillance', 'Covert operations']"
2783893561,"China’s Leader, With Rare Bluntness, Blames Troubles on U.S. Containment",2023-03-07,Newspapers,"['Bradsher, Keith']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['Department of the Navy'],['928110'],"['Audiences', 'Political leadership', 'International relations', 'Political parties', 'Speeches', 'Armed forces']"
2784734155,Senator Ties Classified Files to Wiretap Law,2023-03-09,Newspapers,"['Savage, Charlie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.21,"['Committee on Intelligence, Select-Senate', 'Congress']","['921120', '921120']","['Surveillance', 'Queries', 'National security', 'Classified information', 'Congressional committees']"
2785061677,The Digest,2023-03-10,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.2,,,"['Employees', 'Wages & salaries']"
2785061714,Lawmaker Accuses F.B.I. of Targeting Him,2023-03-10,Newspapers,"['Savage, Charlie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.16,['Congress'],['921120'],"['Committees', 'Surveillance']"
2785240373,"Xi Seals His Political Supremacy, Focusing on Economy and U.S. Rivalry",2023-03-10,Newspapers,"['Buckley, Chris', 'Bradsher, Keith']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['Congress-US'],['921120'],"['Strategic materials', 'National security', 'Power', 'Electric vehicles', 'Political parties', 'Presidents', 'Competition']"
2785551089,"Xi Grabs Reins of Third Term, Focusing on Rivalry With U.S.",2023-03-11,Newspapers,"['Buckley, Chris', 'Bradsher, Keith']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,['Congress-US'],['921120'],"['Strategic materials', 'Legislatures', 'National security', 'Power', 'Electric vehicles', 'Political parties', 'Presidents']"
2787436113,Poland Says It Has Broken Up a Ring Of Spies and Saboteurs Aiding Russia,2023-03-17,Newspapers,"['Higgins, Andrew']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.7,['North Atlantic Treaty Organization--NATO'],['928120'],"['Cameras', 'Arrests', 'Airports', 'Sabotage', 'Radio stations', 'Hostility', 'Afghanistan War', 'Espionage', 'Intelligence services']"
2787727265,Justice Dept. Investigating TikTok’s Owner Over Possible Spying on Journalists,2023-03-17,Newspapers,"['Thrush, Glenn', 'Maheshwari, Sapna']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,"['TikTok Inc', 'Bytedance Ltd']","['518210', '513210', '518210']","['Bans', 'Journalists', 'National security', 'Employees', 'Divestments', 'Criminal investigations', 'Surveillance']"
2787789080,The News Quiz,2023-03-18,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.2,,,['Perfluoroalkyl & polyfluoroalkyl substances']
2787789102,U.S. Opens Review After Owner of TikTok Admits Mishandling Data,2023-03-18,Newspapers,"['Thrush, Glenn', 'Maheshwari, Sapna']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.16,"['TikTok Inc', 'Bytedance Ltd']","['518210', '513210', '518210']","['Bans', 'Journalists', 'Criminal investigations', 'Surveillance', 'National security', 'Employees', 'Divestments']"
2787910697,"Putin Visits Occupied Crimea, a Day After War-Crimes Warrant",2023-03-18,Newspapers,"['Bengali, Shashank', 'Kim, Victoria']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,"['United Nations--UN', 'International Criminal Court']","['928120', '922110', '928120']","['Invasions', 'Agreements', 'Cooperation', 'Power', 'Presidents', 'Military air strikes', 'Arrest warrants', 'State visits', 'Cities', 'Armed forces']"
2788008736,"Day After Warrant, a Defiant Putin Visits Crimea",2023-03-19,Newspapers,"['Bengali, Shashank', 'Kim, Victoria']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.6,['United Nations--UN'],['928120'],"['Agreements', 'Cooperation', 'Presidents', 'Children & youth', 'State visits', 'Armed forces']"
2788643815,Fixing TikTok Won't Fix the Real Problem,2023-03-21,Newspapers,"['Angwin, Julia']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.24,"['TikTok Inc', 'Communist Party-China']","['518210', '813940']","['Bans', 'Cameras', 'National security', 'Video recordings', 'Employees', 'Censorship', 'Social networks', 'False information', 'Privacy', 'Political dissent', 'Accountability', 'Multinational corporations', 'Influence', 'State laws', 'Cybersecurity']"
2789044261,"Pulling Plug on TikTok Is a Complicated Task, But Fear of Risks Grows",2023-03-22,Newspapers,"['Sanger, David E', 'Mccabe, David', 'Maheshwari, Sapna']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.16,"['TikTok Inc', 'Bytedance Ltd', 'Congress-US']","['518210', '513210', '518210', '921120']","['Bans', 'Bipartisanship', 'National security', 'Intelligence gathering', 'Federal employees', 'Legislation', 'False information', 'Algorithms', 'Cloud computing', 'Intelligence services']"
2789524885,She Posted Online About the War in Ukraine. Then She Faced a Prison Term.,2023-03-22,Newspapers,"['Hopkins, Valerie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,,,"['Students', 'Terrorism', 'News media', 'Criminal liability', 'Social networks', 'Freedom of speech', 'World War II', 'Criminal sentences', 'Court hearings & proceedings', 'Activism', 'Armed forces']"
2789590910,She Posted Online of War in Ukraine. Then She Faced Prison.,2023-03-23,Newspapers,"['Hopkins, Valerie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.8,,,"['Students', 'News media', 'Terrorism', 'Criminal liability', 'Social networks', 'Freedom of speech', 'World War II', 'Criminal sentences', 'Court hearings & proceedings', 'Activism', 'Armed forces']"
