GOID,Title,Date,Source Type,Authors,Publication ID,Publication Title,Publisher City,Publisher Province,Publisher Name,Publisher ZipCode,Object Type,Language,Pages,Start Page,Company Name,Company NAIC,Class Terms,Subject Terms
926247315,A Possible Last Hurrah For a Liberal Lion of Ohio,2012-03-06,Newspapers,"['Tavernise, Sabrina']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.11,['Democratic Party'],['813940'],,"['Political campaigns', 'Candidates', 'Nominations', 'Congressional elections', 'Apportionment', 'Liberalism']"
926247320,Policy Group Caught in Rift Over Direction,2012-03-06,Newspapers,"['Lichtblau, Eric']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,"['Cato Institute', 'Republican Party', 'Americans for Prosperity Foundation']","['541711', '813940', '813319']",,"['Libertarianism', 'Litigation', 'Political parties']"
926861421,"Cast of Characters Grows, as Does the Intrigue, in a Chinese Political Scandal",2012-03-09,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.6,,,,"['Diplomatic & consular services', 'Committees', 'Scandals', 'Corruption in government', 'Whistleblowing', 'Political persecution']"
926861479,The Listings,2012-03-09,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,C.21,,,,"['Art galleries & museums', 'Architecture', 'Folk art']"
927544634,The Power to Kill,2012-03-11,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,SR.10,,,,"['Judicial reviews', 'Editorials', 'Terrorism', 'National security', 'Assassinations & assassination attempts']"
927576648,Louisville Turns Back Cincinnati's Late Run And Rules the Big East,2012-03-11,Newspapers,"['Thamel, Pete']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,SP.3,['University of Louisville'],['611310'],,"['Athletes', 'College basketball', 'Tournaments & championships']"
927813263,New Interest In Hacking As Threat To Security,2012-03-14,Newspapers,"['Schmidt, Michael S']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.16,['Department of Homeland Security'],['922120'],,"['National security', 'Hackers', 'Federal legislation', 'Databases', 'Cybersecurity', 'Infrastructure', 'Factories']"
928300735,Democratic Senators Issue Strong Warning About Use of the Patriot Act,2012-03-16,Newspapers,"['Savage, Charlie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.12,"['Department of Justice', 'Foreign Intelligence Surveillance Court']","['922130', '922110']",,"['National security', 'USA PATRIOT Act 2001-US', 'Intelligence gathering', 'Surveillance of citizens']"
928300886,A U.S. tie to Push On Surveillance In Chinese Cities,2012-03-16,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.9,"['Bain Capital LLC', 'uniView Technologies Corp']","['523930', '334310', '541330', '541512']",,"['Cameras', 'Human rights', 'Monitoring systems', 'Surveillance of citizens']"
928478427,Freshman House Republicans Not as Defiant as Reputation Suggests,2012-03-17,Newspapers,"['Steinhauer, Jennifer']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.12,"['House of Representatives', 'Republican Party']","['921120', '813940']",,"['Political leadership', 'Federal legislation', 'Payroll taxes', 'Legislators', 'Congressional committees']"
928777816,U.S. Assessment Of Iranian Risks Took Tricky Path,2012-03-18,Newspapers,"['Risen, James']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,,,,"['Intelligence gathering', 'Nuclear weapons', 'Classified information', 'Military policy', 'International relations-US']"
933484952,The Listings,2012-03-23,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,C.18,,,,"['Art galleries & museums', 'Folk art', 'Architecture']"
933495998,U.S. Eases Rule On Use of Data On Americans,2012-03-23,Newspapers,"['Savage, Charlie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,['National Counterterrorism Center'],['922120'],,"['National security', 'Government agencies', 'Foreign students', 'Data mining', 'Attorneys general', 'Databases']"
940930343,Symantec Dissolves a Chinese Alliance,2012-03-27,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.2,"['Huawei Technologies Co Ltd', 'Symantec Corp']","['334111', '334210', '513210', '541511', '513210']",,"['Network security', 'Data encryption', 'Classified information', 'Cybersecurity', 'Equity stake']"
963382891,Police Are Using Phone Tracking as Routine Tool,2012-04-01,Newspapers,"['Lichtblau, Eric']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,,,,"['Law enforcement', 'Surveillance of citizens', 'Cellular telephones', 'Position tracking']"
963599006,Britons Protest Proposal To Widen Surveillance,2012-04-03,Newspapers,"['Cowell, Alan']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.8,,,,"['Electronic eavesdropping', 'Privacy', 'Intelligence gathering', 'Security services']"
964042875,Looking for the Next Generation in Private Equity,2012-04-05,Newspapers,"['Lattman, Peter']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,F.2,,,,"['Private equity', 'Succession planning', 'Chief executive officers', 'Series & special reports']"
978144535,Still Crawling Out Of a Very Deep Hole,2012-04-08,Newspapers,"['Tritch, Teresa']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,SR.10,,,,"['Economic conditions', 'Recessions', 'Housing prices', 'Economic recovery']"
993836432,Obamas and Bidens To Release Tax Returns,2012-04-13,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.19,,,,"['Tax returns', 'Disclosure', 'Presidential elections', 'Political campaigns']"
993836642,Election Is A New Start For an Aide To Mubarak,2012-04-13,Newspapers,"['Kirkpatrick, David D']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.4,,,,"['Presidential elections', 'Candidates', 'Elections', 'Political campaigns']"
430746872,Police to Press Property-Crime Fight and Install Cameras,1997-02-05,Newspapers,"['Kocieniewski, David']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,B.4,,,,"['Crime prevention', 'Police', 'Theft']"
430746893,A Lone Front-Runner for C.I.A. Post,1997-03-19,Newspapers,"['Weiner, Tim']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,B.8,"['Central Intelligence Agency', 'CIA']",,,['Nominations']
430746953,Isles' Canadian Bust Ends With 1-0 Defeat,1997-02-01,Newspapers,"['Privman, Jay']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.31,,,,
430748653,Van Gundy Takes the Rap For That Horrid Nets Game,1997-03-18,Newspapers,"['Wise, Mike']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,B.15,,,,
430748902,Oakley Ready to Confront Barkley,1997-02-04,Newspapers,"['Wise, Mike']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,B.13,,,,
430749044,Code Set Up to Shield Privacy Of Cellular Calls Is Breached,1997-03-20,Newspapers,"['Markoff, John']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,,,,"['Privacy', 'Cellular telephones', 'Cybersecurity', 'Electronic surveillance']"
430749120,Galbreath Officers Defect to Cushman,1997-03-19,Newspapers,"['Bagli, Charles V']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,B.7,"['Galbreath Co', 'Cushman & Wakefield Inc']",,,"['Commercial real estate', 'Office space', 'Real estate companies', 'Appointments & personnel changes']"
430750365,News Summary,1997-03-13,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,,
430750485,U.S. Agency Secretly Monitored Chinese in '96 on Political Gifts,1997-03-13,Newspapers,"['Johnston, David']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,"['National Security Agency', 'Federal Bureau of Investigation', 'FBI']",,,"['Intelligence gathering', 'Campaign contributions', 'Investigations']"
430752257,Taiwan Keeps a Step Ahead of China in U.S. Lobbying,1997-03-14,Newspapers,"['Zuckerman, Laurence']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.21,,,,"['International relations-US', 'Lobbying', 'Campaign contributions']"
430752528,Federal Judge Refuses to Dismiss Murder Convictions of 2 Mobsters,1997-03-11,Newspapers,"['Fried, Joseph P']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,B.3,,,,"['Murders & murder attempts', 'Court hearings & proceedings', 'Organized crime', 'Convictions']"
430755057,U.S. Rebuffed in Global Proposal For Eavesdropping on the Internet,1997-03-27,Newspapers,"['Markoff, John']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,,,,"['Internet', 'Law enforcement', 'Data encryption', 'Cybersecurity', 'Electronic surveillance']"
430756218,"Few Ranger Victories, a Lot of Shrugging",1997-03-09,Newspapers,"['Privman, Jay']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,8.5,,,,
430762021,Colombia Cited For a 2d Year For Drug Trade,1997-03-01,Newspapers,"['Schemo, Diana Jean']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.6,,,,"['Drug trafficking', 'International relations-US', 'Crime prevention', 'Law enforcement', 'Drug crimes']"
430770382,Peru Troops Rescue Hostages; Rebels Slain as Standoff Ends,1997-04-23,Newspapers,"['Krauss, Clifford']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,['Tupac Amaru Revolutionary Movement-Peru'],,,"['Hostages', 'Guerrilla forces', 'Raids']"
430771647,"In Nature vs. Nature, Nature May Not Win",1997-04-27,Newspapers,"['Maranto, Gina']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,4.6,,,,"['Microorganisms', 'Biology', 'Ecosystems', 'Insects']"
430773977,Jurassic Park In Balboa Park,1997-05-25,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,5.3,,,,
430775797,V.I.P.'s Aplenty Flock to Bill Gates's 'Summit',1997-05-10,Newspapers,"['Goldberg, Carey']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.7,['Microsoft Corp'],,,"['Conferences', 'Chief executive officers']"
430778108,Speak Up for Hong Kong,1997-04-18,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.32,,,,"['Editorials', 'International relations-US', 'Civil rights', 'Foreign policy']"
430778305,U.S. Plans Tighter Rules to Curb Money Transfers by Drug Cartels,1997-05-19,Newspapers,"['Sanger, David e']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,,,,"['Drug trafficking', 'Drug policy', 'Transfer of funds', 'Federal regulation', 'Money laundering', 'Drug crimes']"
430778784,Research Group Is Suing C.I.A. To Reveal Size of Spy Budget,1997-05-20,Newspapers,"['Weiner, Tim']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.16,,,,
430778835,A Dining-for-Dollars Gala Fattens the G.O.P.'s Coffers,1997-05-14,Newspapers,"['Clines, Francis X']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.18,['Republican Party'],,,"['Political finance', 'Fund raising']"
430779920,Mergers Squeezing the Loose Brokerage Alliances,1997-05-18,Newspapers,"['Holusha, John']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,9.7,,,,"['Acquisitions & mergers', 'Real estate companies', 'Real estate agents & brokers', 'Consolidation']"
430784560,U.S. Report Says Swiss Reneged On Accord to Return Nazi Gold,1997-05-08,Newspapers,"['Sanger, David e']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,,,,"['Nazi era', 'Reparations', 'Gold', 'Jewish people', 'Swiss banks']"
430784652,U.S. Restrictions on Exports Aid German Software Maker,1997-04-07,Newspapers,"['Andrews, Edmund L']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,D.1,['Brokat Informationssysteme GmbH'],['513210'],,"['Data encryption', 'Cybersecurity', 'Exports', 'Trade restrictions', 'Software industry']"
430789389,Computers Are the Future But Remain Unready for It,1997-04-07,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,['Mason Shoe Co'],,,"['Series & special reports', 'Year 2000', 'Millennium', 'Computers', 'Defects']"
430790528,"After Blowing a Lead, Nets Can't Catch Up",1997-04-04,Newspapers,"['Roberts, Selena']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,B.10,"['New Jersey Nets', 'Charlotte Hornets']",,,['Professional basketball']
430796119,House Panel Says C.I.A. Lacks Expertise to Carry Out Its Duties,1997-06-19,Newspapers,"['Weiner, Tim']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.20,"['Central Intelligence Agency', 'CIA', 'House of Representatives-Intelligence, Permanent Select Committee on']",,,"['Intelligence gathering', 'Government agencies', 'Appropriations', 'Federal budget']"
430796765,New England Crime Bosses Could Appeal,1997-06-16,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.12,"['Federal Bureau of Investigation', 'FBI']",,,"['Organized crime', 'Informers', 'Appeals']"
430797561,"Dalai Lama's Tutor, Portrayed by Brad Pitt, Wasn't Just Roving Through the Himalayas",1997-06-21,Newspapers,"['Weinraub, Bernard']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.13,"['Schutzstaffel', 'SS']",,,"['Motion pictures', 'War crimes']"
430801836,News Summary,1997-06-07,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.2,,,,
430815171,American Crews in 3 Finals At Henley Royal Regatta,1997-07-06,Newspapers,"['Hildes-Heim, Norman']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,8.11,,,,
430817927,Kenya Arrests 7 Suspects In '94 Killings Of Rwandans,1997-07-19,Newspapers,"['McKINLEY, JAMES C, Jr']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.4,,,,"['Raids', 'Genocide', 'War crimes', 'Arrests']"
430824042,Los Angeles Confronts a Bitter Racial Legacy in a Black Panther Case,1997-07-20,Newspapers,"['Terry, Don']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.14,['Black Panthers'],,,"['Murders & murder attempts', 'False arrests & convictions', 'Race relations']"
